Outlet_ID,Brand,Outlet_Name,City,State,PIN_Code,Outlet_Format,Primary_Category,Opening_Date,Monthly_Orders,Monthly_Sales_INR,Avg_Order_Value_INR,Customer_Rating,Staff_Count,Delivery_Partners,Monthly_Rent_INR,Preferred_Payment,Service_Mode,Outlet_Status,Ownership_Type
OUT11514,Domino'S,Domino's - Agartala 14,Agartala,Tripura,800001.0,Standalone,Tacos,2023-05-31,234.0,11829.78,50.55,3.4,11.0,24.0,161381.52,Card,Delivery,Open,Company Owned
OUT11515,Burger King,Burger King - Ranchi 10,Ranchi,Jharkhand,403001.0,Drive-Thru,Fried Chicken,2025-07-02,120.0,13318.72,110.99,5.0,21.0,22.0,142540.71,Cash,Takeaway,Open,Franchise
OUT11516,Starbucks,Starbucks - Nashik 37,Nashik,Maharashtra,400001.0,Drive-Thru,Burger,2025-02-07,93.0,8165.1,87.8,4.2,18.0,33.0,77224.49,Wallet,Dine-in,Open,Company Owned
OUT11517,Mcdonald'S,McDonald's - Patna 2,Patna,Bihar,462001.0,Food Court,Burger,2025-05-21,253.0,14699.65,58.1,4.3,26.0,20.0,76789.2,Card,Drive-thru,Renovation,Franchise
OUT11518,Dunkin',Dunkin' - Gurugram 19,Gurugram,Haryana,834001.0,Food Court,Tacos,2024-09-23,164.0,14196.3,86.56,3.3,22.0,28.0,56293.55,Cash,Delivery,Renovation,Company Owned
OUT11519,Subway,Subway - Guwahati 13,Guwahati,Assam,795001.0,Drive-Thru,Tacos,2025-02-18,117.0,3413.55,29.18,2.9,21.0,21.0,63454.51,Cash,Dine-in,Open,Franchise
OUT11520,Dunkin',Dunkin' - Shillong 33,Shillong,Meghalaya,171001.0,Drive-Thru,Donuts,2023-06-25,101.0,5029.8,49.8,4.8,22.0,6.0,132191.69,UPI,Delivery,Open,Franchise
OUT11521,Subway,Subway - New Delhi 34,New Delhi,Delhi,110025.0,Drive-Thru,Burger,2023-03-19,119.0,27619.1,232.09,3.2,5.0,14.0,119045.24,Wallet,Drive-thru,Open,Company Owned
OUT11522,Subway,Subway - Nashik 25,Nashik,Maharashtra,422001.0,Standalone,Sandwich,2023-04-11,184.0,25151.03,136.69,4.1,25.0,33.0,88249.22,Wallet,Drive-thru,Renovation,Franchise
OUT11523,Taco Bell,Taco Bell - Kochi 14,Kochi,Kerala,834001.0,Drive-Thru,Pizza,2024-10-13,141.0,28349.8,201.06,3.8,29.0,6.0,124665.86,Wallet,Takeaway,Open,Franchise
OUT11524,Pizza Hut,Pizza Hut - Amritsar 38,Amritsar,Punjab,141001.0,Drive-Thru,Sandwich,2024-12-04,132.0,18526.34,140.35,3.6,29.0,23.0,83943.47,Wallet,Dine-in,Closed,Franchise
OUT11525,Taco Bell,Taco Bell - New Delhi 16,New Delhi,Delhi,110025.0,Drive-Thru,Sandwich,2023-06-27,176.0,17486.96,99.36,4.0,7.0,8.0,109601.39,UPI,Drive-thru,Open,Franchise
OUT11526,Wendy'S,Wendy's - Jammu 26,Jammu,Jammu And Kashmir,492001.0,High Street,Pizza,2025-05-07,164.0,14542.19,88.67,4.3,23.0,24.0,93906.7,UPI,Delivery,Open,Franchise
OUT11527,Burger King,Burger King - Imphal 9,Imphal,Manipur,171001.0,High Street,Burger,2023-02-16,87.0,23959.97,275.4,3.7,20.0,10.0,107738.68,Wallet,Drive-thru,Renovation,Franchise
OUT11528,Starbucks,Starbucks - Ahmedabad 39,Ahmedabad,Gujarat,395001.0,Drive-Thru,Donuts,2023-12-06,82.0,10705.89,130.56,4.3,28.0,3.0,158175.38,Card,Dine-in,Open,Company Owned
OUT11529,Starbucks,Starbucks - Mysuru 18,Mysuru,Karnataka,570001.0,Drive-Thru,Burger,2025-07-08,106.0,28020.27,264.34,3.6,6.0,22.0,89627.33,Card,Takeaway,Open,Company Owned
OUT11530,Kfc,KFC - Guwahati 27,Guwahati,Assam,834001.0,High Street,Sandwich,2023-11-24,183.0,19345.64,105.71,3.6,22.0,5.0,82897.23,Cash,Delivery,Open,Franchise
OUT11531,Burger King,Burger King - Aizawl 10,Aizawl,Mizoram,797001.0,Standalone,Coffee & Snacks,2025-01-29,272.0,5215.84,19.18,5.0,27.0,23.0,125483.42,Wallet,Drive-thru,Open,Company Owned
OUT11532,Dunkin',Dunkin' - Bhubaneswar 22,Bhubaneswar,Odisha,171001.0,Food Court,Sandwich,2024-01-28,214.0,20710.44,96.78,2.9,11.0,13.0,78307.18,UPI,Takeaway,Closed,Company Owned
OUT11533,Subway,Subway - Ludhiana 40,Ludhiana,Punjab,143001.0,High Street,Burger,2023-07-08,52.0,27364.07,526.23,3.7,15.0,12.0,128400.89,UPI,Dine-in,Renovation,Company Owned
OUT11534,Subway,Subway - Itanagar 7,Itanagar,Arunachal Pradesh,492001.0,Food Court,Coffee & Snacks,2025-10-30,169.0,19757.24,116.91,3.7,10.0,13.0,128774.58,Cash,Takeaway,Open,Company Owned
OUT11535,Mc Donalds,McDonald's - Leh 27,Leh,Ladakh,682553.0,Drive-Thru,Burger,2025-09-25,194.0,22552.46,116.25,3.3,13.0,24.0,53322.19,Cash,Dine-in,Renovation,Franchise
OUT11536,Mcdonald'S,McDonald's - Kavaratti 30,Kavaratti,Lakshadweep,682001.0,Mall,Tacos,2025-10-02,251.0,19265.5,76.75,4.2,21.0,26.0,93142.76,Wallet,Takeaway,Open,Franchise
OUT11537,Wendy'S,Wendy's - Visakhapatnam 1,Visakhapatnam,Andhra Pradesh,682553.0,Mall,Donuts,2024-06-06,135.0,8238.07,61.02,5.0,14.0,32.0,109241.6,UPI,Dine-in,Open,Franchise
OUT11538,Starbucks,Starbucks - Patna 23,Patna,Bihar,744101.0,Drive-Thru,Pizza,2025-08-25,190.0,25882.2,136.22,4.3,30.0,22.0,65507.22,Wallet,Drive-thru,Open,Company Owned
OUT11539,Mcdonald'S,McDonald's - Bengaluru 4,Bengaluru,Karnataka,560001.0,Mall,Sandwich,2023-10-16,182.0,26224.84,144.09,4.0,9.0,16.0,93647.09,Card,Dine-in,Renovation,Company Owned
OUT11540,Mcdonald'S,McDonald's - Dehradun 4,Dehradun,Uttarakhand,248001.0,Standalone,Pizza,2025-01-20,163.0,19086.8,117.1,3.6,11.0,7.0,32266.35,Wallet,Takeaway,Open,Company Owned
OUT11541,Burger King,Burger King - Puducherry 40,Puducherry,Puducherry,797001.0,High Street,Burger,2024-02-08,204.0,17339.4,85.0,3.7,25.0,13.0,74432.36,Cash,Dine-in,Open,Franchise
OUT11542,Taco Bell,Taco Bell - Bengaluru 35,Bengaluru,Karnataka,570001.0,Drive-Thru,Fried Chicken,2025-01-03,170.0,15616.03,91.86,3.8,7.0,13.0,49361.73,UPI,Drive-thru,Renovation,Franchise
OUT11543,Domino'S,Domino's - Kochi 39,Kochi,Kerala,797001.0,Food Court,Tacos,2023-02-15,178.0,23749.47,133.42,3.4,15.0,13.0,136768.32,Card,Takeaway,Open,Franchise
OUT11544,Pizza Hut,Pizza Hut - Gurugram 22,Gurugram,Haryana,795001.0,Standalone,Fried Chicken,2024-04-29,145.0,17191.4,118.56,4.1,28.0,24.0,66323.18,Card,Takeaway,Open,Company Owned
OUT11545,Starbucks,Starbucks - Varanasi 26,Varanasi,Uttar Pradesh,226001.0,High Street,Sandwich,2025-12-22,245.0,21769.8,88.86,4.0,22.0,25.0,36738.52,UPI,Drive-thru,Open,Franchise
OUT11546,Dunkin',Dunkin' - Mysuru 38,Mysuru,Karnataka,560001.0,Standalone,Donuts,2025-08-05,150.0,2490.51,16.6,3.2,21.0,19.0,74103.25,UPI,Dine-in,Open,Company Owned
OUT11547,Taco Bell,Taco Bell - Patna 4,Patna,Bihar,248001.0,High Street,Tacos,2025-05-15,76.0,18676.07,245.74,4.6,10.0,19.0,82623.0,Cash,Delivery,Renovation,Company Owned
OUT11548,Mcdonald'S,McDonald's - Ludhiana 4,Ludhiana,Punjab,143001.0,Drive-Thru,Burger,2024-05-10,121.0,21594.97,178.47,4.5,6.0,29.0,116663.1,Wallet,Dine-in,Open,Franchise
OUT11549,Wendy'S,Wendy's - Port Blair 1,Port Blair,Andaman And Nicobar Islands,800001.0,Food Court,Burger,2025-05-17,197.0,19487.58,98.92,3.7,26.0,7.0,77748.02,Wallet,Takeaway,Open,Franchise
OUT11550,Starbucks,Starbucks - Ahmedabad 22,Ahmedabad,Gujarat,395001.0,Mall,Pizza,2024-04-13,175.0,18153.1,103.73,4.0,27.0,14.0,140925.97,Wallet,Dine-in,Open,Company Owned
OUT11551,Taco Bell,Taco Bell - Panaji 10,Panaji,Goa,799001.0,Drive-Thru,Coffee & Snacks,2025-05-22,105.0,22914.51,218.23,3.9,4.0,5.0,71529.48,UPI,Drive-thru,Open,Franchise
OUT11552,Starbucks,Starbucks - Kolkata 37,Kolkata,West Bengal,700001.0,Mall,Sandwich,2023-10-20,138.0,28221.34,204.5,4.0,6.0,34.0,41012.38,Card,Delivery,Open,Franchise
OUT11553,Wendy'S,Wendy's - Itanagar 34,Itanagar,Arunachal Pradesh,795001.0,Standalone,Fried Chicken,2025-02-07,37.0,16519.13,446.46,4.6,20.0,28.0,56013.29,Cash,Takeaway,Open,Franchise
OUT11554,Taco Bell,Taco Bell - Thiruvananthapuram 13,Thiruvananthapuram,Kerala,800001.0,Drive-Thru,Donuts,2025-03-28,166.0,23698.59,142.76,3.3,21.0,32.0,119454.47,Wallet,Dine-in,Closed,Franchise
OUT11555,Wendy'S,Wendy's - Kohima 38,Kohima,Nagaland,171001.0,Standalone,Tacos,2025-02-13,197.0,21194.67,107.59,4.0,13.0,28.0,143264.81,Wallet,Dine-in,Open,Franchise
OUT11556,Burger King,Burger King - Visakhapatnam 10,Visakhapatnam,Andhra Pradesh,396210.0,Standalone,Donuts,2025-11-09,124.0,9645.78,77.79,3.8,16.0,26.0,92876.8,UPI,Dine-in,Open,Company Owned
OUT11557,Burger King,Burger King - Thane 3,Thane,Maharashtra,560001.0,High Street,Sandwich,2024-01-06,203.0,16970.04,83.6,4.7,8.0,16.0,49873.31,Card,Dine-in,Closed,Franchise
OUT11558,Kfc,KFC - Chennai 32,Chennai,Tamil Nadu,600001.0,Mall,Tacos,2023-01-28,174.0,22589.09,129.82,4.3,17.0,14.0,93163.58,Wallet,Drive-thru,Open,Franchise
OUT11559,Kfc,KFC - Udaipur 13,Udaipur,Rajasthan,302001.0,Standalone,Sandwich,2024-02-12,1500.0,750000.0,132.73,3.5,17.0,11.0,124477.03,Cash,Drive-thru,Open,Company Owned
OUT11560,Kfc,KFC - Kochi 33,Kochi,Kerala,800001.0,Standalone,Tacos,2024-11-01,108.0,2884.8,26.71,4.0,28.0,4.0,92029.19,Wallet,Dine-in,Open,Company Owned
OUT11561,Wendy'S,Wendy's - Kohima 36,Kohima,Nagaland,800001.0,Food Court,Donuts,2024-09-24,151.0,15129.03,100.19,4.3,25.0,3.0,95765.23,Card,Delivery,Closed,Company Owned
OUT11562,Starbucks,Starbucks - Chandigarh 16,Chandigarh,Chandigarh,744101.0,Standalone,Burger,2023-10-08,143.0,18197.5,127.26,2.9,20.0,15.0,126443.8,Unknown,Takeaway,Open,Company Owned
OUT11563,Kfc,KFC - Visakhapatnam 16,Visakhapatnam,Andhra Pradesh,682553.0,Mall,Burger,2023-03-09,76.0,13878.79,182.62,4.2,7.0,16.0,139258.72,UPI,Takeaway,Open,Company Owned
OUT11564,Taco Bell,Taco Bell - Coimbatore 38,Coimbatore,Tamil Nadu,600001.0,Mall,Fried Chicken,2023-11-26,128.0,11649.58,91.01,3.7,28.0,7.0,125378.71,Cash,Drive-thru,Open,Franchise
OUT11565,Burger King,Burger King - Chandigarh 32,Chandigarh,Chandigarh,744101.0,Standalone,Coffee & Snacks,2025-04-20,128.0,21477.15,167.79,4.0,10.0,33.0,109311.72,UPI,Drive-thru,Open,Franchise
OUT11566,Wendy'S,Wendy's - Lucknow 23,Lucknow,Uttar Pradesh,226001.0,High Street,Pizza,2025-06-22,134.0,26770.67,199.78,3.6,20.0,32.0,43526.79,UPI,Drive-thru,Open,Company Owned
OUT11567,Wendy'S,Wendy's - Faridabad 18,Faridabad,Haryana,682553.0,Mall,Sandwich,2025-08-25,194.0,28727.2,148.08,3.7,5.0,22.0,128479.03,Wallet,Dine-in,Open,Franchise
OUT11568,Domino'S,Domino's - Itanagar 12,Itanagar,Arunachal Pradesh,682553.0,Mall,Pizza,2024-10-22,257.0,14228.17,55.36,3.4,22.0,23.0,65610.9,Cash,Delivery,Open,Franchise
OUT11569,Mcdonald'S,McDonald's - Imphal 27,Imphal,Manipur,403001.0,High Street,Fried Chicken,2024-09-11,183.0,20654.47,112.87,3.6,15.0,6.0,12000.0,Card,Delivery,Renovation,Franchise
OUT11570,Starbucks,Starbucks - Agartala 24,Agartala,Tripura,800001.0,High Street,Burger,2025-12-02,143.0,20957.95,146.56,3.3,15.0,14.0,31558.23,UPI,Dine-in,Renovation,Franchise
OUT11571,Taco Bell,Taco Bell - Chennai 13,Chennai,Tamil Nadu,600001.0,High Street,Coffee & Snacks,2025-03-08,162.0,27804.52,171.63,4.4,30.0,24.0,75193.72,Cash,Drive-thru,Open,Franchise
OUT11572,Dunkin',Dunkin' - Udaipur 32,Udaipur,Rajasthan,313001.0,Food Court,Fried Chicken,2025-02-22,157.0,8999.12,57.32,4.6,12.0,9.0,87030.06,Wallet,Takeaway,Open,Company Owned
OUT11573,Subway,Subway - Port Blair 22,Port Blair,Andaman And Nicobar Islands,751001.0,Standalone,Coffee & Snacks,2025-03-21,105.0,22609.68,215.33,4.6,17.0,20.0,90498.25,Card,Dine-in,Renovation,Company Owned
OUT11574,Burger King,Burger King - Puducherry 23,Puducherry,Puducherry,796001.0,Drive-Thru,Pizza,2023-05-29,116.0,35500.58,306.04,4.2,25.0,19.0,69667.76,Card,Drive-thru,Closed,Franchise
OUT11575,Domino'S,Domino's - Vijayawada 12,Vijayawada,Andhra Pradesh,793001.0,Food Court,Tacos,2025-01-05,165.0,15150.11,91.82,3.1,20.0,34.0,47190.48,Cash,Takeaway,Open,Franchise
OUT11576,Wendy'S,Wendy's - Amritsar 26,Amritsar,Punjab,143001.0,Food Court,Coffee & Snacks,2025-09-04,187.0,7996.29,42.76,4.1,20.0,14.0,98814.76,Card,Dine-in,Open,Company Owned
OUT11577,Kfc,KFC - Nagpur 3,Nagpur,Maharashtra,440001.0,Drive-Thru,Pizza,2024-08-17,156.0,35641.18,228.47,4.2,4.0,29.0,73049.38,Cash,Drive-thru,Open,Company Owned
OUT11578,Mcdonald'S,McDonald's - Guwahati 33,Guwahati,Assam,682553.0,Mall,Donuts,2023-09-19,214.0,17730.11,82.85,4.0,23.0,23.0,100956.85,UPI,Dine-in,Open,Company Owned
OUT11579,Burger King,Burger King - Shillong 27,Shillong,Meghalaya,797001.0,Standalone,Coffee & Snacks,2025-09-08,137.0,11873.81,86.67,3.6,16.0,12.0,103756.48,Card,Delivery,Open,Company Owned
OUT11580,Domino'S,Domino's - Nagpur 38,Nagpur,Maharashtra,400001.0,Mall,Sandwich,2023-11-24,107.0,17044.64,159.3,3.5,18.0,28.0,148398.58,UPI,Delivery,Open,Franchise
OUT11581,Pizza Hut,Pizza Hut - Jaipur 2,Jaipur,Rajasthan,302001.0,High Street,Donuts,2025-09-02,57.0,24066.76,422.22,3.8,23.0,10.0,60902.42,Wallet,Takeaway,Closed,Company Owned
OUT11582,Dunkin',Dunkin' - Varanasi 22,Varanasi,Uttar Pradesh,226001.0,Mall,Donuts,2024-06-15,155.0,10830.87,69.88,4.5,12.0,7.0,88081.52,UPI,Drive-thru,Closed,Company Owned
OUT11583,Mcdonald'S,McDonald's - Puducherry 38,Puducherry,Puducherry,781001.0,Mall,Donuts,2023-05-19,113.0,11951.87,105.77,3.5,27.0,5.0,48375.21,Card,Dine-in,Closed,Company Owned
OUT11584,Kfc,KFC - Dehradun 3,Dehradun,Uttarakhand,796001.0,High Street,Coffee & Snacks,2024-08-02,146.0,20305.77,139.08,3.4,16.0,14.0,52409.58,UPI,Drive-thru,Open,Franchise
OUT11585,Wendy'S,Wendy's - Jaipur 38,Jaipur,Rajasthan,313001.0,Drive-Thru,Tacos,2024-10-21,136.0,13838.88,101.76,3.3,30.0,29.0,142180.77,Cash,Takeaway,Open,Company Owned
OUT11586,Taco Bell,Taco Bell - Kochi 7,Kochi,Kerala,248001.0,Food Court,Pizza,2024-07-15,188.0,6244.23,33.21,4.5,10.0,16.0,94804.44,UPI,Takeaway,Closed,Company Owned
OUT11587,Dunkin',Dunkin' - Vijayawada 13,Vijayawada,Andhra Pradesh,834001.0,High Street,Fried Chicken,2024-06-07,83.0,23123.1,278.59,3.0,19.0,31.0,33588.57,Wallet,Drive-thru,Open,Franchise
OUT11588,Kfc,KFC - Kolkata 11,Kolkata,West Bengal,700091.0,Drive-Thru,Burger,2023-04-19,182.0,12832.12,70.51,4.1,6.0,9.0,67057.64,Wallet,Dine-in,Open,Company Owned
OUT11589,Kfc,KFC - Puducherry 14,Puducherry,Puducherry,248001.0,Drive-Thru,Sandwich,2025-09-14,108.0,21873.24,202.53,3.9,14.0,20.0,76998.02,Card,Takeaway,Closed,Company Owned
OUT11590,Starbucks,Starbucks - Itanagar 33,Itanagar,Arunachal Pradesh,462001.0,Standalone,Sandwich,2025-04-02,144.0,32547.36,226.02,4.3,20.0,32.0,132634.89,UPI,Delivery,Open,Franchise
OUT11591,Wendy'S,Wendy's - Pune 30,Pune,Maharashtra,400601.0,High Street,Sandwich,2025-08-03,139.0,28714.57,206.58,4.2,21.0,4.0,88832.35,Cash,Takeaway,Open,Franchise
OUT11592,Burger King,Burger King - Gangtok 7,Gangtok,Sikkim,751001.0,Food Court,Coffee & Snacks,2025-08-07,215.0,10211.92,47.5,4.3,7.0,7.0,79178.49,Card,Takeaway,Renovation,Franchise
OUT11593,Pizza Hut,Pizza Hut - Kolkata 22,Kolkata,West Bengal,700091.0,High Street,Donuts,2024-06-21,188.0,14212.12,75.6,3.3,26.0,35.0,52751.99,Cash,Takeaway,Closed,Company Owned
OUT11594,Starbucks,Starbucks - Ranchi 23,Ranchi,Jharkhand,171001.0,Drive-Thru,Sandwich,2023-07-26,90.0,6448.96,71.66,3.4,16.0,18.0,53816.18,Cash,Drive-thru,Open,Company Owned
OUT11595,Wendy'S,Wendy's - Port Blair 12,Port Blair,Andaman And Nicobar Islands,799001.0,Mall,Tacos,2023-08-10,128.0,28495.98,222.62,4.5,26.0,29.0,62834.82,UPI,Dine-in,Closed,Franchise
OUT11596,Starbucks,Starbucks - Itanagar 32,Itanagar,Arunachal Pradesh,781001.0,Drive-Thru,Donuts,2023-08-04,132.0,10659.03,80.75,5.0,28.0,7.0,138322.35,Card,Delivery,Open,Franchise
OUT11597,Dunkin',Dunkin' - Chandigarh 26,Chandigarh,Chandigarh,403001.0,Standalone,Donuts,2024-04-20,148.0,8755.11,59.16,2.3,16.0,11.0,55636.21,Wallet,Dine-in,Renovation,Company Owned
OUT11598,Taco Bell,Taco Bell - Bengaluru 17,Bengaluru,Karnataka,560001.0,Standalone,Fried Chicken,2024-10-06,126.0,15510.61,123.1,4.2,22.0,10.0,145714.54,Cash,Dine-in,Renovation,Company Owned
OUT11599,Kfc,KFC - New Delhi 33,New Delhi,Delhi,110025.0,Drive-Thru,Sandwich,2024-02-23,122.0,14745.69,120.87,3.8,9.0,2.0,85711.87,Cash,Delivery,Open,Franchise
OUT11600,Wendy'S,Wendy's - Leh 29,Leh,Ladakh,795001.0,Drive-Thru,Burger,2024-01-03,173.0,24435.03,141.24,4.2,25.0,8.0,67113.1,Card,Dine-in,Renovation,Company Owned
OUT11601,Taco Bell,Taco Bell - Vijayawada 2,Vijayawada,Andhra Pradesh,737101.0,High Street,Coffee & Snacks,2024-06-26,136.0,28858.93,212.2,4.9,23.0,34.0,36300.36,Wallet,Delivery,Open,Franchise
OUT11602,Pizza Hut,Pizza Hut - Panaji 24,Panaji,Goa,799001.0,Drive-Thru,Tacos,2025-02-23,121.0,20356.11,168.23,4.2,6.0,33.0,89261.76,UPI,Takeaway,Open,Franchise
OUT11603,Pizza Hut,Pizza Hut - Jammu 7,Jammu,Jammu And Kashmir,800001.0,Drive-Thru,Fried Chicken,2023-02-28,131.0,15949.53,121.75,3.8,20.0,34.0,63567.49,Cash,Drive-thru,Open,Franchise
OUT11604,Wendy'S,Wendy's - Nagpur 17,Nagpur,Maharashtra,400001.0,High Street,Pizza,2023-04-07,115.0,16490.81,143.4,4.2,7.0,14.0,44419.67,Card,Delivery,Closed,Franchise
OUT11605,Dunkin',Dunkin' - Vijayawada 9,Vijayawada,Andhra Pradesh,751001.0,Standalone,Tacos,2024-05-13,141.0,22767.8,161.47,3.5,19.0,25.0,108042.73,Card,Delivery,Renovation,Franchise
OUT11606,Burger King,Burger King - Guwahati 34,Guwahati,Assam,796001.0,Standalone,Coffee & Snacks,2023-07-14,207.0,26056.96,125.88,3.2,7.0,26.0,116817.16,Card,Drive-thru,Renovation,Company Owned
OUT11607,Pizza Hut,Pizza Hut - Daman 9,Daman,Dadra And Nagar Haveli And Daman And Diu,737101.0,Mall,Burger,2023-11-04,214.0,18740.33,87.57,4.1,6.0,22.0,104577.39,Cash,Takeaway,Closed,Franchise
OUT11608,Dunkin',Dunkin' - Ahmedabad 6,Ahmedabad,Gujarat,395001.0,Drive-Thru,Pizza,2025-02-09,159.0,5777.91,36.34,4.4,19.0,11.0,110370.12,Cash,Dine-in,Open,Company Owned
OUT11609,Kfc,KFC - Udaipur 32,Udaipur,Rajasthan,313001.0,High Street,Coffee & Snacks,2025-02-16,109.0,15113.22,138.65,3.6,12.0,14.0,71960.9,Cash,Takeaway,Open,Franchise
OUT11610,Mcdonald'S,McDonald's - Thiruvananthapuram 10,Thiruvananthapuram,Kerala,800001.0,Food Court,Fried Chicken,2024-02-26,239.0,24400.77,102.1,4.0,27.0,9.0,79883.66,UPI,Drive-thru,Open,Franchise
OUT11611,Subway,Subway - Udaipur 2,Udaipur,Rajasthan,302001.0,Standalone,Sandwich,2025-10-27,235.0,22240.78,94.64,3.1,27.0,3.0,125709.19,Card,Delivery,Open,Franchise
OUT11612,Burger King,Burger King - Hyderabad 16,Hyderabad,Telangana,500032.0,Standalone,Sandwich,2024-12-05,134.0,10276.15,76.69,4.0,13.0,30.0,102836.8,Cash,Delivery,Renovation,Franchise
OUT11613,Starbucks,Starbucks - Patna 4,Patna,Bihar,737101.0,Food Court,Sandwich,2025-05-04,178.0,16968.14,95.33,3.2,9.0,18.0,34894.82,Card,Drive-thru,Open,Franchise
OUT11614,Dunkin',Dunkin' - Guwahati 6,Guwahati,Assam,744101.0,Mall,Burger,2025-09-10,96.0,26678.17,277.9,4.0,4.0,33.0,37699.32,UPI,Dine-in,Open,Company Owned
OUT11615,Pizza Hut,Pizza Hut - Varanasi 21,Varanasi,Uttar Pradesh,221001.0,Food Court,Sandwich,2025-08-30,153.0,23322.14,152.43,4.5,21.0,29.0,28367.54,Wallet,Takeaway,Closed,Company Owned
OUT11616,Dunkin',Dunkin' - Thiruvananthapuram 24,Thiruvananthapuram,Kerala,396210.0,Standalone,Pizza,2024-06-28,93.0,16331.49,175.61,3.4,25.0,3.0,74042.27,Cash,Takeaway,Closed,Franchise
OUT11617,Subway,Subway - Noida 13,Noida,Uttar Pradesh,221001.0,Standalone,Pizza,2023-12-29,166.0,16031.07,96.57,4.1,22.0,8.0,105367.97,Wallet,Drive-thru,Open,Company Owned
OUT11618,Domino'S,Domino's - Ahmedabad 24,Ahmedabad,Gujarat,395001.0,High Street,Fried Chicken,2023-02-13,216.0,9404.45,43.54,4.4,27.0,33.0,74886.41,Wallet,Takeaway,Open,Franchise
OUT11619,Mcdonald'S,McDonald's - Hyderabad 4,Hyderabad,Telangana,500001.0,Mall,Pizza,2025-01-14,196.0,12382.77,63.18,3.9,22.0,12.0,124463.25,Wallet,Delivery,Open,Company Owned
OUT11620,Burger King,Burger King - Mysuru 19,Mysuru,Karnataka,560001.0,Mall,Tacos,2023-06-15,124.0,24052.56,193.97,5.0,15.0,23.0,81323.4,UPI,Drive-thru,Open,Company Owned
OUT11621,Burger King,Burger King - Jammu 18,Jammu,Jammu And Kashmir,462001.0,Drive-Thru,Sandwich,2023-06-21,47.0,3183.72,67.74,3.9,10.0,13.0,75144.97,Cash,Delivery,Closed,Franchise
OUT11622,Dunkin',Dunkin' - Shimla 10,Shimla,Himachal Pradesh,744101.0,Standalone,Sandwich,2023-01-18,205.0,8905.91,43.44,4.4,27.0,33.0,103804.49,UPI,Delivery,Open,Company Owned
OUT11623,Wendy'S,Wendy's - Noida 29,Noida,Uttar Pradesh,221001.0,Mall,Pizza,2023-10-06,179.0,23186.32,129.53,4.3,23.0,18.0,55847.28,Wallet,Delivery,Closed,Company Owned
OUT11624,Starbucks,Starbucks - Thiruvananthapuram 34,Thiruvananthapuram,Kerala,248001.0,Standalone,Sandwich,2024-04-17,235.0,4370.22,18.6,4.1,10.0,16.0,84739.32,UPI,Drive-thru,Closed,Company Owned
OUT11625,Kfc,KFC - Ahmedabad 33,Ahmedabad,Gujarat,395001.0,Mall,Sandwich,2025-03-15,143.0,33588.55,234.88,3.8,15.0,30.0,90003.6,Card,Takeaway,Closed,Company Owned
OUT11626,Starbucks,Starbucks - New Delhi 27,New Delhi,Delhi,110025.0,High Street,Tacos,2023-05-08,156.0,8822.92,56.56,3.8,19.0,25.0,90498.25,Card,Delivery,Renovation,Company Owned
OUT11627,Subway,Subway - Gurugram 17,Gurugram,Haryana,796001.0,Food Court,Donuts,2024-01-17,80.0,29700.4,371.25,3.5,9.0,5.0,61386.43,Card,Delivery,Renovation,Franchise
OUT11628,Subway,Subway - Patna 33,Patna,Bihar,799001.0,High Street,Donuts,2023-07-12,98.0,16308.55,166.41,4.6,5.0,23.0,65254.22,UPI,Delivery,Open,Franchise
OUT11629,Subway,Subway - Bengaluru 8,Bengaluru,Karnataka,570001.0,Standalone,Coffee & Snacks,2023-06-10,211.0,30267.04,143.45,4.1,18.0,27.0,124900.13,Cash,Takeaway,Renovation,Franchise
OUT11630,Pizza Hut,Pizza Hut - Srinagar 5,Srinagar,Jammu And Kashmir,462001.0,Mall,Pizza,2025-03-02,145.0,11693.13,80.64,4.3,29.0,30.0,69656.67,Card,Delivery,Open,Company Owned
OUT11631,Kfc,KFC - Faridabad 18,Faridabad,Haryana,492001.0,Food Court,Tacos,2024-03-15,134.0,16419.17,122.53,4.6,21.0,21.0,138042.63,UPI,Delivery,Renovation,Franchise
OUT11632,Burger King,Burger King - Chennai 23,Chennai,Tamil Nadu,641001.0,Standalone,Burger,2023-07-31,250.0,11525.74,46.1,4.5,19.0,18.0,90498.25,UPI,Dine-in,Open,Franchise
OUT11633,Pizza Hut,Pizza Hut - Amritsar 21,Amritsar,Punjab,143001.0,Standalone,Tacos,2023-05-21,125.0,14617.75,116.94,3.5,28.0,34.0,87063.24,Cash,Drive-thru,Open,Company Owned
OUT11634,Dunkin',Dunkin' - Ranchi 5,Ranchi,Jharkhand,800001.0,Drive-Thru,Coffee & Snacks,2023-10-28,149.0,18685.92,125.41,4.1,30.0,31.0,66438.49,Card,Takeaway,Open,Franchise
OUT11635,Domino'S,Domino's - Jaipur 1,Jaipur,Rajasthan,302001.0,Drive-Thru,Coffee & Snacks,2023-08-15,170.0,22152.91,130.31,4.2,9.0,31.0,139919.13,UPI,Drive-thru,Renovation,Company Owned
OUT11636,Domino'S,Domino's - Visakhapatnam 24,Visakhapatnam,Andhra Pradesh,171001.0,Drive-Thru,Coffee & Snacks,2025-03-12,188.0,29080.94,154.69,4.6,9.0,33.0,49087.2,Wallet,Delivery,Open,Company Owned
